team_id,name,email,phone,phone_id,street,city,state,zip,dollar,pick
1070,Danny Howard,nok@be.pr,(458) 873-9045,615350,Finan Center,Lugefda,MI,17319,$3705.39,WHITE
1071,Clarence Austin,leb@vezur.me,(255) 704-5314,637982,Fuodo Terrace,Wofsezon,MS,45635,$2421.73,WHITE
1072,Elsie Stevens,musin@ejzo.mx,(405) 548-7651,387740,Fikiwa Parkway,Ujedomow,ID,88571,$1286.67,WHITE
1073,Bettie Craig,watnavah@rorugwiz.net,(251) 570-6072,327465,Rurmi Square,Ulzadso,AR,93595,$1962.05,YELLOW
1074,Peter Nash,mari@mup.sa,(706) 333-2722,934768,Lobka View,Zimcucin,DC,26969,$4153.99,RED
1075,Jacob Wright,fumur@cikeces.md,(219) 720-7224,202839,Toaf Path,Fagidi,PA,92273,$6131.98,BLUE
1076,Inez Bradley,wekitter@ahowgug.kg,(304) 543-9624,318190,Vacpum Point,Ozolihe,KY,41275,$6757.55,WHITE
1077,Johanna King,hufsozcuj@ces.aw,(633) 245-9618,978512,Zagpu Pass,Kasfuso,TX,71754,$4534.08,BLUE
1078,Howard Hubbard,vossuf@te.ac,(466) 553-4092,882972,Vuljur Extension,Nekinla,CT,59178,$9195.88,GREEN
1079,Jesus Graves,evda@gu.tn,(528) 535-1634,032020,Covepe Pike,Ewmojam,WY,91750,$4108.36,GREEN
1080,Sara Goodwin,zebcik@ji.sy,(467) 877-5867,784449,Kimad Square,Irfodon,MO,79783,$8664.74,YELLOW
1081,Lena Myers,duejezo@vatej.mp,(436) 745-9888,958301,Jakik Court,Iteocan,OK,29773,$2957.24,RED
1082,Kenneth Alvarado,uwe@palvi.gl,(652) 370-2820,221101,Rirte Key,Dimfusnot,AR,80548,$5592.76,YELLOW
1083,Chris Davidson,eni@me.ml,(330) 321-3386,621954,Panwi Mill,Osjiteni,MA,15528,$3350.29,WHITE
1084,Jerome Pittman,erbemra@ni.vn,(559) 736-6157,384799,Gotwo Key,Usmowag,WV,00470,$6817.19,GREEN
1085,Nettie Norton,vidokzup@iz.gp,(941) 922-4217,677582,Uttib Parkway,Hatewder,AZ,31842,$2468.69,BLUE
1086,Rebecca McKenzie,jowe@padtak.cr,(858) 766-8574,339160,Umohig Plaza,Sirivu,ID,40203,$7047.10,GREEN
1087,Francis Flores,jipa@liwlevzos.cu,(681) 730-6626,321731,Negan Glen,Fonnutafu,DC,92904,$949.51,BLUE
1088,Lelia Cain,no@nuhol.tn,(509) 847-1175,527308,Nidmih Boulevard,Oviepupam,CA,25386,$741.94,WHITE
1089,Raymond Murray,nitaj@uzinen.fr,(939) 904-6667,829031,Vigge Drive,Kotiwbiv,MD,82981,$2157.62,WHITE
1090,Stanley Mendoza,naajaf@nuwo.ae,(974) 847-7701,636025,Umini Point,Lalzera,IL,67306,$5547.29,YELLOW
1091,Stanley Kelly,rujwe@it.cz,(845) 205-4614,760876,Fahica Trail,Muawozi,CA,40734,$3975.00,WHITE
1092,Vera Lowe,esrez@jahbo.sd,(452) 318-1263,250499,Hapci Road,Juzujo,WV,09424,$6299.62,RED
1093,Anthony Keller,iv@vi.pf,(943) 885-7802,366984,Ecofo Pike,Fihigrel,IL,52716,$8919.27,WHITE
1094,Maurice Hansen,ahinoire@heub.gov,(843) 525-6405,994354,Ripzil Plaza,Golbiga,OK,59786,$2079.41,YELLOW
1095,Hilda Stevens,zuptuslik@jiv.lt,(744) 839-8492,384413,Gofu Circle,Kabuloj,NY,90857,$5078.00,YELLOW
1096,Flora Hawkins,kod@jo.bj,(521) 804-2941,308914,Isacen Circle,Guzficoh,CA,39397,$4207.41,YELLOW
1097,Helen Ford,opemap@nu.ca,(300) 536-9374,108268,Ladbaz Ridge,Litephap,ME,80152,$9233.82,YELLOW
1098,Bettie Brewer,togtir@kozesi.gi,(522) 339-3700,730549,Pocsi Key,Gidaolo,AL,82828,$1834.72,WHITE
1099,Lora Obrien,uslewuv@mazihot.tk,(207) 694-3608,333365,Cezti Trail,Incibfon,OH,29743,$9739.22,GREEN
1100,Warren Benson,minazmuk@finlogfa.pw,(750) 357-6785,042126,Dekon Key,Kidbovgan,IL,50350,$3719.69,GREEN
